conversation_id,technique,iteration,participant,suggestion,Answer,reasoning
44,ZS,5,A,Moderate,Moderate,第一希望として和来路（わらじ）を明言し、その後には元祖めんたい煮こみつけ麺を推す発言もしたが、強い固執は見せず候補出しと進行役にも回った。
44,ZS,5,B,Moderate,Moderate,ファイヤーハウス（バーガー）を第一希望と繰り返し表明したが、情勢を見て『はま寿司 or 明太ならはま』と柔軟に切り替え。強硬ではない。
44,ZS,5,C,Moderate,Moderate,候補として和来路（わらじ）を提示し、第一希望は『元祖めんたい煮こみつけ麺』と明言。ただし主に投票方式の提案など調整役で、強い主張は少ない。
44,ZS,5,D,Moderate,Moderate,候補としてファイヤーハウスを提示しつつ、第一希望は『はま寿司』と明言。強く押し通す発言はなく、盛り上げ役寄り。
44,ZS,5,E,Strong,Moderate,はま寿司のリンク提示・味の評価・『予約できるしはまがいい』と複数回推し理由も提示。終始ブレずに推しており主導度合いが高い。
93,ND,1,A,Moderate,Moderate,自分から店リンクを2件（COZAKURA・kintan）提示し、「もつ吉私も入れたー」と投票の意思も表明。ただし特定の店を強く推し続ける主張はなく柔軟。
93,ND,1,B,Strong,Moderate,多数の店候補（肉系中心）を一挙に提示し、場所も「渋谷か下北」と方向付け。さらに好みの順位（カフェ→もつ吉→火鍋→kintan）まで示すなど、頻繁に好みを表明。
93,ND,1,C,Moderate,Moderate,海底撈火鍋を提示し、場所の選択肢拡張を確認（渋谷・下北以外はNG？）。辛さ調整の補足など軽い後押しはあるが、強い主張はしない。
93,ND,1,D,Moderate,Moderate,Cafe RUSSIAを第一候補として提示し、予備候補も出す。スケジュール都合は述べるが店の押し付けはなく、提案頻度は中程度。
93,ND,1,E,Moderate,Moderate,もつ吉を明示的に提案し、時間・場所の選択肢にも前向き。ただし強硬な拘りは見せず、提案頻度は中程度。
93,ND,2,A,Moderate,Moderate,自分から店候補（COZAKURAとkintan）を提示し、時間面でも19時出発の希望を表明。ただし強い主張や押しはなく柔らかい口調。
93,ND,2,B,Moderate,Moderate,多数の店候補を提示し、好みの順位も共有したが、強い一点張りはせず意思決定手段（投票・あみだ）を提案する調整寄り。
93,ND,2,C,Weak,Moderate,火鍋のリンク提示と辛さに関する嗜好を述べた程度で、特定案の強い推しはない。
93,ND,2,D,Moderate,Moderate,Cafe RUSSIA（＋予備）を提示したが、以降は投票での決定に委ね、強い拘りは示さない。
93,ND,2,E,Moderate,Moderate,もつ吉を提示しつつも、その後は柔軟に他案・日程へ同意し、強い固執は見せない。
93,ND,3,A,Moderate,Moderate,自分の候補リンク（牛だし おでん酒場 COZAKURA）を提示し、「もつ吉私も入れたー」と投票の意思表示もしたが、強く主張はせず。
93,ND,3,B,Moderate,Moderate,多数の候補を一括提示し、自分の優先順位（Dくんのカフェ＞もつ吉＞火鍋＞kintan）も共有。ただし投票やあみだで決めるなど柔軟で強硬ではない。
93,ND,3,C,Moderate,Moderate,海底撈火鍋 新宿店を提示し、辛くない方が好みなど軽い嗜好を述べるが、特定案を強く推す姿勢は薄い。
93,ND,3,D,Moderate,Moderate,Cafe RUSSIA 吉祥寺を提示（ほかに予備案も示す）が、強い押しはせず流れに任せる。
93,ND,3,E,Moderate,Moderate,もつ吉 渋谷店を提示しつつ他案にも「よいね」「いいね」と反応。特定案への固執はない。
93,ND,4,A,Moderate,Moderate,自分で2件（COZAKURAとkintan）のリンクを提示し、もつ吉に投票した旨も発言。ただし強く推す表現はなく、最終決定は集団の合意に委ねている。
93,ND,4,B,Moderate,Moderate,多数の候補（肉系中心）を能動的に提示し、自分の希望順位も共有したが、特定の一店に固執せず「どっちでもいい」「決選投票にしてみるか」など柔らかい提案に留める。
93,ND,4,C,Moderate,Moderate,海底撈火鍋を提示し、辛さ控えめ嗜好にも触れたが、強い主張や固執はない。
93,ND,4,D,Moderate,Moderate,Cafe RUSSIAを提示し、予備案も出したが、強い押し出しはなく手続きに従っている。
93,ND,4,E,Moderate,Moderate,もつ吉を提示。場所の範囲も柔軟に捉えつつ、強い拘りは示していない。
93,ND,5,A,Moderate,Moderate,自分で2件（牛だし おでん酒場 COZAKURA、恵比寿焼肉 kintan）を提示し、もつ吉への賛同も示したが、強く押し通す発言はなく頻度も過度ではない。
93,ND,5,B,Strong,Moderate,多数の候補（焼肉中心で複数店）を積極的に提示し、さらに自分の嗜好順（カフェ→もつ吉→火鍋→kintan）も明示。進行役としても主導し、提案頻度が高い。
93,ND,5,C,Moderate,Moderate,海底撈火鍋 新宿店を提示し、辛さやエリア条件を確認するなど意見表明はあるが、特定店を強く主張しない。
93,ND,5,D,Moderate,Moderate,Cafe RUSSIA 吉祥寺を提示し、別案（本郷三丁目の味噌煮込）も示したが、積極的な押しはなく中庸。
93,ND,5,E,Moderate,Moderate,もつ吉 渋谷店を提示し、火鍋の辛さに関する嗜好にも触れたが、特定店を強く主張せず柔軟。
93,CoT,1,A,Moderate,Moderate,リンクを1件提示（COZAKURA）。「もつ吉私も入れたー」と投票参加はするが強い押しはない。
93,CoT,1,B,Strong,Moderate,渋谷/下北などエリア提示、店を多数列挙（肉系中心）、決め方（投票・あみだ）も提案し主導。
93,CoT,1,C,Moderate,Moderate,海底撈火鍋を提示し、辛さへの嗜好（辛くない/トマト）も共有。強い主張はしない。
93,CoT,1,D,Moderate,Moderate,Cafe RUSSIAを提示し、予備案も出すが押し付けはしない。
93,CoT,1,E,Moderate,Moderate,もつ吉を明示提示。場所の幅（渋谷近辺OK）も示すが特定候補を強く推さない。
93,CoT,2,A,Moderate,Moderate,COZAKURAやkintanのリンク提示、もつ吉に投票表明など提案は複数あるが、強い押しや固執はなく流れに合わせた。
93,CoT,2,B,Moderate,Moderate,多数の候補（肉系中心）を提示し自分の行きたい順も表明。ただし決定は投票に委ね、特定案を強く押しはしない進行役。
93,CoT,2,C,Moderate,Moderate,海底撈火鍋のリンク提示と辛さの希望共有など、提案はするが強い主張はしない。
93,CoT,2,D,Moderate,Moderate,Cafe RUSSIAと予備案を提示するが、強い推しではなく状況に合わせる姿勢。
93,CoT,2,E,Moderate,Moderate,もつ吉の情報を投稿しつつ、基本は同意・促進役で強いこだわりは示さない。
93,CoT,3,A,Moderate,Moderate,COZAKURAとkintanのURLを提示し、「もつ吉私も入れたー」と意思表示。ただし強い主張や再三の推しはない。
93,CoT,3,B,Moderate,Moderate,多数の候補（肉系中心）を一括提案し、好みの順位も共有。ただし特定店の強いゴリ押しはせず、投票提案など調整役に回る。
93,CoT,3,C,Moderate,Moderate,海底撈火鍋を提案し、辛さに関する嗜好も共有。複数回の強い主張はなく柔軟。
93,CoT,3,D,Moderate,Moderate,Cafe RUSSIAと予備案を提示。過度に押さず、日程面の配慮も示す。
93,CoT,3,E,Moderate,Moderate,もつ吉を提示し、時間調整や質問で場を進行。特定店を強く推し続ける様子はない。
93,CoT,4,A,Moderate,Moderate,リンクを2件提示（COZAKURA、kintan）し、「もつ吉私も入れたー」と賛意も示すが、特定候補を強くは推していない。
93,CoT,4,B,Moderate,Moderate,候補を多数（肉中心で5件以上）提示し、希望順も共有。ただし「どっちでもいい」姿勢で固執せず。
93,CoT,4,C,Moderate,Moderate,海底撈火鍋を提示し、辛さへの嗜好を述べるが、強い主張はしない。
93,CoT,4,D,Moderate,Moderate,Cafe RUSSIAを提案し、予備案も出すが、押しは強くない。
93,CoT,4,E,Moderate,Moderate,もつ吉の情報を投下しつつ、他候補にも前向きで強い主張はしない。
93,CoT,5,A,Moderate,Moderate,リンクで2件（COZAKURA、kintan）提示し、もつ吉支持も発言。ただ強くは押さない。
93,CoT,5,B,Moderate,Moderate,多数候補を列挙し自分の好みの順位も共有するが、決定は投票に委ね強くは主張しない。
93,CoT,5,C,Moderate,Moderate,海底撈を提示し、辛くない選択肢など補足。特定店への強い固執はない。
93,CoT,5,D,Moderate,Moderate,Cafe RUSSIAを提案し予備案も示すが、押し付けはしない。
93,CoT,5,E,Moderate,Moderate,もつ吉の情報を詳細に提示。ただし他案や投票にも柔軟。
93,ZS,1,A,Moderate,Moderate,リンクでCOZAKURAとkintanを提示し、「もつ吉私も入れたー」と好みも表明。ただし特定候補を強く推さず、投票に従う姿勢。
93,ZS,1,B,Moderate,Moderate,多数の候補（肉系中心）を提示し、希望順位も共有。ただし投票・あみだ等のプロセスを重視し、特定店の強い押しはしない。
93,ZS,1,C,Moderate,Moderate,海底撈火鍋を提示し、辛さ嗜好を共有。多投はせず、提案はあるが主張は控えめ。
93,ZS,1,D,Moderate,Moderate,Cafe RUSSIAと予備の味噌煮込み店を提案。最終決定店の提示者だが、強い主張はせずに流れに委ねる。
93,ZS,1,E,Moderate,Moderate,もつ吉を具体情報付きで提示。以降は手続きに乗りつつ柔軟で、強い押しはない。
93,ZS,2,A,Moderate,Moderate,候補リンク（COZAKURA、kintan）を提示し、もつ吉への賛同や辛さ控えめ希望を述べたが、強い主張はしない。
93,ZS,2,B,Strong,Moderate,店候補を多数提示し、エリア提案や自分の希望順位を明示、投票方式も主導。複数回積極的に提案。
93,ZS,2,C,Moderate,Moderate,海底撈のリンクを提示し、辛さへの好みを共有。提案はあるが押しは強くない。
93,ZS,2,D,Moderate,Moderate,Cafe RUSSIAと予備案を提示。ただし柔軟で強い拘りは示さない。
93,ZS,2,E,Moderate,Moderate,もつ吉を提示し、他候補への賛同や辛さに関する情報提供。強い固執はない。
93,ZS,3,A,Moderate,Moderate,自分で複数候補（COZAKURA、kintan）を提示し、「もつ吉私も入れたー」と投票の意思も表明。ただ強く推し続ける姿勢ではなく、全体の流れに沿っている。
93,ZS,3,B,Moderate,Moderate,多数の店候補を提示し、自身の優先順位（カフェ→もつ吉→火鍋→kintan）も共有。ただし特定店を強くゴリ押しせず、投票やあみだなどプロセス重視。
93,ZS,3,C,Moderate,Moderate,海底撈火鍋を提示し、エリア可否も確認。辛さについて情報提供するなど候補支持はするが、強い主張はしない。
93,ZS,3,D,Moderate,Moderate,Cafe RUSSIAを提示し、予備として別案も出す。日程・時間に制約は述べるが店の強硬な主張はない。
93,ZS,3,E,Moderate,Moderate,もつ吉を提示し、日程・時間の提案・確認も積極的。ただし店へのこだわりは強くなく、プロセスに乗っている。
93,ZS,4,A,Moderate,Moderate,店リンクを複数提示（COZAKURA、kintan）し、「もつ吉私も入れたー」と好みを表明。ただ強い主張やゴリ押しはなし。
93,ZS,4,B,Moderate,Moderate,多数の候補（肉系中心）を提示し、好みの順位（ロシア>もつ吉>火鍋>kintan）も明示。しかし最終決定は投票に委ね、強くは押していない。
93,ZS,4,C,Moderate,Moderate,海底撈火鍋を提示し、エリア可否を確認。「辛くない方が好き」など嗜好も共有。強い固執は見せていない。
93,ZS,4,D,Moderate,Moderate,Cafe RUSSIAを明示的に提案（予備で別店も）。推しはするが強い押し付けはなく、投票に従う姿勢。
93,ZS,4,E,Moderate,Moderate,もつ吉を店名付きで提示。「いいね」「そうしよ」等の発言が多く、提案はするが強い主張ではない。
93,ZS,5,A,Moderate,Moderate,自分でリンクを2件（COZAKURA、kintan）提示し、もつ吉へも賛同。ただし強く押し通す発言はなく、スケジュール配慮を優先。
93,ZS,5,B,Moderate,Moderate,候補を多数提示し、行きたい順を明示（もつ吉、火鍋、kintan等）や場所の枠（渋谷/下北）を示すが、投票・あみだで決めようとするなど強硬ではない。
93,ZS,5,C,Moderate,Moderate,海底撈火鍋を提案し、辛さの選択やトマト味などの嗜好を共有。ただし押しは弱く、全体の流れに合わせる姿勢。
93,ZS,5,D,Moderate,Moderate,Cafe RUSSIAを主要候補として提示（他に予備1件）。以後は流れに委ね、強い主張はしない。
93,ZS,5,E,Weak,Moderate,時間調整や合意形成には積極的だが、店の具体提案はなく、他者の候補に乗る発言が中心。
6,ND,1,A,Moderate,Strong,店リンクを提示（榎本ハンバーグ研究所）し「ここは美味しかった」と述べ、のちに「どっちかというとブイヨン行きたい」と自分の嗜好を示すが、強く押し通す表現はない。
6,ND,1,B,Weak,Weak,一件（本郷ダイニング&バー きがる）を出すのみで、「こだわりないから…折れてもいい」と明言。自己主張は弱い。
6,ND,1,C,Moderate,Weak,複数候補（ブイヨン、まるたけ、バンフィールド）を提示し、「夜行きたさはある」「僕もブイヨン食堂だわ」と好みを示すが、「ハンバーグ2番なのでこだわりはない」と柔軟。
6,ND,1,D,Moderate,Weak,候補（ファイヤーハウス）を提示し、「本郷からちょっと外れたとこ行きたい」と方向性を述べるが、強い固執は見せない。
6,ND,2,A,Moderate,Strong,リンクで榎本ハンバーグ研究所を提示し「ここは美味しかった」と提案。その後「どっちかというとブイヨン行きたい」「そこまで強くはないが」と明言しつつも強くは主張していない。
6,ND,2,B,Weak,Weak,本郷ダイニング&バー きがるのリンクを共有するのみで、以降は「こだわりない」など自己主張は控えめ。
6,ND,2,C,Strong,Weak,複数店（ブイヨン、まるたけ、バンフィールド）を提示し、ブイヨンに対しては「昼行って美味かった」「夜行きたさがある」と積極的に推し、最終的に「僕もブイヨン食堂だわ」と第一希望を明確化。
6,ND,2,D,Moderate,Weak,FIRE HOUSEを提示しつつ「どちらかというと昼に食べたい」と条件付き。場所の希望（本郷から外れたい）も述べるが強硬ではない。
6,ND,3,A,Moderate,Strong,榎本ハンバーグ研究所 春日後楽園店を提示し「ここは美味しかった」と推した。その後「どっちかというとブイヨン行きたい」「そこまで強くはないが」と強い主張は避けた。
6,ND,3,B,Moderate,Weak,本郷ダイニング&バー きがるを提示し「ここにした」と自身の第一希望を表明したが、「こだわりないから…折れてもいい」と積極的な押しはしなかった。
6,ND,3,C,Moderate,Weak,フランス大衆食堂ブイヨン本郷3を強めに推し（夜行きたい）、他にも神田 焼肉 まるたけ、ベトナムビストロ バンフィールドを提案。ただし「ハンバーグ2番なのでこだわりはない」と譲歩姿勢も示した。
6,ND,3,D,Moderate,Weak,ファイヤーハウスを提案し「ここにした」と第一希望を明示。場所についても「本郷からちょっと外れたとこ行きたい」と述べたが、「ブイヨンでいいよ」「2番目にしたし」と柔軟だった。
6,ND,4,A,Moderate,Strong,自分の候補（榎本ハンバーグ研究所）を出し「ここは美味しかった」と推す一方で、「どっちかというとブイヨン行きたい」「そこまで強くはないが」と強い主張は避けた。
6,ND,4,B,Moderate,Weak,自分の候補（本郷ダイニング&バー きがる）を提示し、「ここにした」と順位づけを表明。ただし「こだわりないから折れてもいい」と執着は弱め。
6,ND,4,C,Moderate,Weak,複数候補（ブイヨン、焼肉まるたけ、バンフィールド）を積極的に提示し、ブイヨン志向を示したが、「こだわりはない」「ハンバーグ2番」など柔軟さも示した。
6,ND,4,D,Moderate,Weak,候補（ファイヤーハウス）を出しつつ「昼に食べたい」と条件を述べ、最終的に「ブイヨンでいいよ」「2番目にしたし」と折れたため強硬ではない。
6,ND,5,A,Moderate,Strong,自分で榎本ハンバーグ研究所を提示し「ここは美味しかった」と推しつつ、その後「どっちかというとブイヨン行きたい」「そこまで強くはないが」と強い主張は避けている。
6,ND,5,B,Weak,Weak,本郷ダイニング&バー きがるを共有したが、「こだわりないから…折れてもいい」と明言しており、積極的な推しは少ない。
6,ND,5,C,Moderate,Weak,複数店（ブイヨン、焼肉まるたけ、Vang Field）を提示し、ブイヨンに「夜行きたさはある」「僕もブイヨン食堂だわ」と志向を示すが、他案にも「アリ」と柔軟で強い押し付けはない。
6,ND,5,D,Moderate,Weak,ファイヤーハウスを提示しつつ「昼に食べたい」と条件付き。場所方針として「本郷からちょっと外れたとこ行きたい」を示すが、強硬ではない。
6,CoT,1,A,Moderate,Strong,榎本ハンバーグ研究所を提示し評価も述べる。後に「どっちかというとブイヨン行きたい」「そこまで強くはない」と自認。複数回言及するが圧は弱め。
6,CoT,1,B,Weak,Weak,KIGARUを提示し「ここにした」と表明するも「こだわりない」「強い主張があれば折れてもいい」と発言。提案回数も少なく押しは弱い。
6,CoT,1,C,Moderate,Weak,ブイヨンを強めに推しつつ（夜行きたい）、焼肉・バンフィールドも提示。「こだわりはない」「2番」など柔軟姿勢も併存。
6,CoT,1,D,Moderate,Weak,FIRE HOUSEを提示しつつ夜向きでないと自制。「本郷から外れたい」志向を出すが、強い押しはせず第2希望としてブイヨン受容を明言。
6,CoT,2,A,Moderate,Strong,店リンク（榎本ハンバーグ研究所）を提示し、自身の希望としてブイヨン寄りと明言。ただし「そこまで強くはない」と明確にトーンを弱めている。
6,CoT,2,B,Moderate,Weak,自分の候補（きがる）を提示し「ここにした」と表明。ただし「こだわりないから折れてもいい」と主張は強くない。
6,CoT,2,C,Moderate,Weak,複数候補（ブイヨン、まるたけ、バンフィールド）を積極提示し、ブイヨンは『夜行きたさ』と希望を述べる一方で『こだわりはない』『ハンバーグ2番』と柔軟。
6,CoT,2,D,Moderate,Weak,ファイヤーハウスを提示しつつ『昼に食べたい』と自ら強度を下げ、最終的に『ブイヨンでいいよ、2番目』と譲歩。
6,CoT,3,A,Moderate,Strong,自分の候補（榎本ハンバーグ研究所）をリンク付きで提示し「美味しかった」と推す。その後「ブイヨン行きたい」と希望も表明。ただし「そこまで強くはない」と明確に発言。
6,CoT,3,B,Weak,Weak,自分の候補（きがる）を一件提示したのみで、「こだわりない」「折れてもいい」と主張の弱さを明言。
6,CoT,3,C,Moderate,Weak,複数候補（ブイヨン、まるたけ、バンフィールド）を提示し、過去の来店経験から夜行きたい等の理由を述べる一方、「こだわりはない」と柔軟。
6,CoT,3,D,Moderate,Weak,候補（FIRE HOUSE）を提示しつつ「どちらかというと昼に食べたい」と自制。場所について「本郷から外れたとこ行きたい」志向も述べるが強い押しはしない。
6,CoT,4,A,Moderate,Strong,榎本ハンバーグ研究所を「美味しかった」と提案しつつ、その後「どっちかというとブイヨン行きたい」「そこまで強くはない」と強硬ではない。
6,CoT,4,B,Weak,Weak,本郷ダイニング&バー きがるを提示したが、「こだわりないから…折れてもいい」と主張は弱い。
6,CoT,4,C,Moderate,Weak,ブイヨン本郷3を「夜行きたさ」と明確に志向し、他にも数店提示。ただし「こだわりはない」と強硬ではない。
6,CoT,4,D,Weak,Weak,ファイヤーハウスを出すが「昼に食べたい」と夜には消極的。最終的に他案へ容易に譲る。
6,CoT,5,A,Moderate,Strong,榎本ハンバーグ研究所を提案し「ここは美味しかった」と推しつつ、ファイヤーハウスも夜で良いとコメント。最終的には「どっちかというとブイヨン行きたい」「そこまで強くはない」と強硬ではない。
6,CoT,5,B,Weak,Weak,KIGARUを一件提示したのみで「こだわりないから折れてもいい」と主張は弱い。
6,CoT,5,C,Moderate,Weak,複数店（ブイヨン・焼肉・ベトナム）を提案し、ブイヨンは昼訪問済みで夜行きたいと明確な好意を示す一方、「こだわりはない」と強くは押し切らない。
6,CoT,5,D,Moderate,Weak,ファイヤーハウスを提示し「前から食べたい」や「本郷から外れたとこ行きたい」と希望を述べるが「昼に食べたい」と自らトーンダウン。
6,ZS,1,A,Moderate,Strong,自分の候補（榎本ハンバーグ）を提示し「美味しかった」と軽く推しつつ、その後は「どっちかというとブイヨン行きたい」「そこまで強くはないが」と穏やかな主張に留めた。
6,ZS,1,B,Moderate,Weak,自分の候補（きがる）リンクを提示し「ここにした」と投票はしたが、「こだわりないから…折れてもいい」と強い主張はせず。
6,ZS,1,C,Strong,Weak,複数店（ブイヨン、焼肉、バンフィールド）を挙げ、特にブイヨンは「昼行って美味かった、夜行きたい」と明確に推し、最終的にも「僕もブイヨン食堂だわ」と第一希望を明言。
6,ZS,1,D,Moderate,Weak,ファイヤーハウスを提示し「前から食べたい」と述べつつも「どちらかというと昼に食べたい」と自ら強度を下げ、場所希望（本郷から少し外）を示す程度に留めた。
6,ZS,2,A,Moderate,Strong,Proposed 榎本ハンバーグ研究所 (“ここは美味しかった”) and later expressed a mild preference for ブイヨン (“どっちかというとブイヨン行きたい…そこまで強くはない”). Few proposals and no strong insistence.
6,ZS,2,B,Moderate,Weak,"Shared 本郷ダイニング&バー きがる and said “ここにした” in the ranking, but explicitly stated flexibility (“こだわりないから…折れてもいい”). Proposed once, without insistence."
6,ZS,2,C,Moderate,Weak,"Offered multiple options (ブイヨン, 焼肉まるたけ, バンフィールド) and endorsed ブイヨン (“昼行って美味かった…夜行きたさ”). Also said they had little attachment (“こだわりはない”). Multiple suggestions but not insistent."
6,ZS,2,D,Moderate,Weak,"Suggested ファイヤーハウス but tempered it (“昼に食べたい”). Expressed location preference (outside Hongo) and made a pick (“ここにした”), yet did not push it strongly."
6,ZS,3,A,Moderate,Strong,Shared one candidate (榎本ハンバーグ研究所) and commented it was good; later stated a mild preference for ブイヨン because he went to the other recently. Did not push strongly.
6,ZS,3,B,Moderate,Weak,"Proposed one place (本郷ダイニング&バー きがる) and said “ここにした,” but explicitly noted low commitment and willingness to yield."
6,ZS,3,C,Strong,Weak,"Offered multiple concrete candidates with links (ブイヨン、焼肉まるたけ、バンフィールド), explained context (lunch vs dinner), and stated top preference for ブイヨン. Active proposer, though flexible."
6,ZS,3,D,Moderate,Weak,"Proposed ファイヤーハウス and expressed personal inclination (prefer it at lunch), indicated a vote, but did not insist and switched when group leaned otherwise."
6,ZS,4,A,Moderate,Strong,自身で榎本ハンバーグ研究所を提示し「ここは美味しかった」と推し、FIRE HOUSEも夜で可と補足。最終的には「ブイヨン行きたい（そこまで強くはないが）」と明言しつつ強い主張はしない。
6,ZS,4,B,Moderate,Weak,本郷ダイニング&バー きがるを提示し「ここにした」と投票を示しつつ、その後「僕もブイヨン食堂だわ」と好みを表明。こだわりは弱い旨も述べており強硬ではない。
6,ZS,4,C,Moderate,Weak,ブイヨン本郷3・焼肉まるたけ・Vang Fieldを連投し、ブイヨンは夜で行きたい旨を表明。ただし「こだわりはない」「ハンバーグ2番」と譲歩も示し、強くは押し切らない。
6,ZS,4,D,Moderate,Weak,FIRE HOUSEを提示し関心を示すが「昼に食べたい」と時間帯の条件を付す。最終的に「ブイヨンでいいよ、2番目にしたし」と譲歩し強い固執はない。
6,ZS,5,A,Moderate,Strong,自分の候補（榎本ハンバーグ研究所）を1回提示し「美味しかった」と推しつつ、強い固執は見せず途中でブイヨン寄りに転じた。提案回数は多くなく、表現も穏当。
6,ZS,5,B,Moderate,Weak,本郷ダイニング&バー きがるを1回提示したが、「こだわりない」「折れてもいい」と強い主張はせず。提案自体はあるためWeakではない。
6,ZS,5,C,Strong,Weak,複数店（ブイヨン、まるたけ、バンフィールド）を提示し、ブイヨンについては「昼行って美味かった」「夜行きたい」と明確な一次評価と希望を示した。方向性（本郷周り）も主導。
6,ZS,5,D,Moderate,Weak,FIRE HOUSEを提示し、自身の嗜好（昼で食べたい、少し本郷外へ）を述べたが、強い押しはせず最終的に他案に同調。
55,ND,1,A,Moderate,Moderate,複数候補（スタン、黒川食堂、ナンステーション）を提示し、「なんステーション推しではある」と自分の好みを述べたが、強くは主張せず最終的にムスカンに同意。
55,ND,1,B,Strong,Strong,候補を多数提示し、特にムスカンを強く連呼して推し、「王将はダメ」と明確に否定。選定の主導性が高い。
55,ND,1,C,Moderate,Moderate,油そばを「最近の推し」として提示しつつ、ムスカンを好意的に支持。ただし柔軟で強い主張はしない。
55,ND,1,D,Strong,Strong,王将のリンク提示に加え「もう王将で決まってたはず」「王将しか勝たん」と強く主張し、ムスカンを当初否定。
55,ND,2,A,Moderate,Moderate,自分の好みとして「なんステーション推しではある！」と述べたが強くは主張せず、複数の候補リンク（スタン サンドイッチストア、黒川食堂など）を提示して場を回す役回り。最終的には「じゃあムスカンにしよっか！」と合意形成を促した。
55,ND,2,B,Strong,Strong,候補を複数提示しつつも「ムスカンかナンステーション」と方向付け、「王将はダメ」と他案を否定。「ムスカン！ムスカン！ムスカン！」と繰り返し強く推した。油そばを好む発言もあったが席事情で自制し、なおムスカン推しを貫いた。
55,ND,2,C,Moderate,Moderate,「最近の推し」として油そば（東京油組総本店）を提示しつつ、「ムスカンがいいかも」「ムスカン推しではある」と穏やかに嗜好を表明。表現は控えめで強い押しはない。
55,ND,2,D,Strong,Strong,「もう下北の王将で決まってたはず」「王将がいい」「王将しか勝たん」と王将を強く主張し、「ムスカんはあかん」と他案に否定的。ただし終盤は譲歩も見せた。
55,ND,3,A,Moderate,Moderate,自分の候補リンク（スタン、黒川食堂）を出しつつ「なんステーション推しではある」と穏やかに表明。票の流れを見て「じゃあムスカンにしよっか！」とまとめ役に回り、強くは主張しない。
55,ND,3,B,Strong,Strong,多数のリンクを提示し、明確に「ムスカン」を繰り返し推し、「王将はダメ」と拒否も発言。主導的に候補を絞ろうとする。
55,ND,3,C,Moderate,Moderate,自分の推し（油そばのリンク、ムスカン推し）を示しつつ「王将でも全然いい」と柔軟で、強い押しはしない。
55,ND,3,D,Strong,Strong,「王将しか勝たん」「ムスカんはあかん」など強い言い回しで王将を強く推し、他候補を否定。ただし最終的には受け入れ。
55,ND,4,A,Moderate,Moderate,複数の候補リンク（STAN、黒川食堂）を提示し、「なんステーション推しではある！」など好みを述べるが、強くは押し切らない。最終的に周囲の流れを見て「じゃあムスカンにしよっか！」とまとめ役に回る。
55,ND,4,B,Strong,Strong,多数の候補を提示しつつ、最終的に「ムスカン」を強く連呼して推す。「王将はダメ」「前回も却下した」など強い否定も示し、主導的に決定を牽引。
55,ND,4,C,Moderate,Moderate,油そば店を「最近の推し」として提案しつつ、「ムスカンがいいかも」「王将でも全然いい」など控えめに希望を述べる。頻度も強度も中程度。
55,ND,4,D,Strong,Strong,「王将しか勝たん」「もう下北の王将で決まってたはず」「ムスカんはあかん」など強い表現で王将を繰り返し主張。
55,ND,5,A,Moderate,Moderate,複数の店リンクを提示しつつ、自身は「なんステーション推しではある！」と述べたが強くは押し切らず、最終的に皆の流れを受けて決定を提案。
55,ND,5,B,Strong,Strong,多数のリンクを提示し、「ムスカン」を繰り返し連呼。『王将はダメ』『前回も却下した』など強い言い回しで自分の推しを主張。
55,ND,5,C,Moderate,Moderate,『最近の推し』として油そばを出しつつ、『ムスカンがいいかも』『王将でも全然いい』など柔らかく提案。頻度はほどほどで強くは主張しない。
55,ND,5,D,Moderate,Strong,『王将がいい』『下北の王将で決まってたはず』など明確な好みを出すが、『それが無理なら諦める』『ムスカンでも別にいい』と譲歩も早い。
55,CoT,1,A,Moderate,Moderate,自身の推しとして「なんステーション推し」を明言しつつ、複数候補（サンドイッチ、黒川食堂）も提示。最終的にはムスカンにまとめ役として誘導。強硬ではない。
55,CoT,1,B,Strong,Strong,候補を多数提示し、「王将はダメ」「ムスカン！×4」など強い言い切りと連投でムスカンを強く推した。
55,CoT,1,C,Moderate,Moderate,「最近の推し」として油そばを提示しつつ、「ムスカンがいいかも」「王将でも全然いい」など柔軟。明確な推しは出すが強硬ではない。
55,CoT,1,D,Strong,Strong,「下北の王将で決まってた」「王将しか勝たん」「ムスカんはあかん」など繰り返し王将を強く主張。ただし最後は受け入れた。
55,CoT,2,A,Moderate,Moderate,STANと黒川食堂のリンクを提示し、「行ってみたいところ」「ここもすき」と複数候補を出しつつ、「なんステーションは！？」「なんステ推しではある！」と自分の好みも表明。ただし強くは押し切らず合意形成に回った。
55,CoT,2,B,Strong,Strong,ムスカンのリンク提示と『ムスカン！ムスカン！』の連呼で強く推し、候補整理も主導。王将は明確に拒否し、全体を自案に誘導した。
55,CoT,2,C,Moderate,Moderate,油そば店を『最近の推し』として提示し、その後『ムスカンがいいかも』『ムスカン推しではある』と好みを表明。提案回数は多くないが意思は示した。
55,CoT,2,D,Strong,Strong,王将のリンク提示に加え『王将しか勝たん』『王将>>定食屋』など強い表現で一貫して王将推し。ムスカンに対して『ムスカんはあかん』と繰り返し否定。
55,CoT,3,A,Moderate,Moderate,候補リンクを複数提示（スタン、黒川）し、「なんステーション推しではある！」と自分の好みも述べるが、強くは主張せず調整役に回る。
55,CoT,3,B,Strong,Strong,複数リンクを提示し、時間調整も主導。「ムスカン！」を連呼し、王将はダメと強い否定。自分の第一希望を一貫して強く推す。
